id,election_id,person_id,party_id,votes,vote_share,elected,created_at,updated_at
10434,2234,613,4,4401,24.11,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10435,2235,614,1,4093,65.23,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10436,2235,615,4,2182,34.77,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10437,2236,616,22,4923,42.32,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10438,2236,617,12,4256,36.59,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10439,2236,618,4,2453,21.09,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10440,2237,619,20,9804,100.0,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10441,2238,620,10,988,2.97,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10442,2238,621,14,8921,26.79,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10443,2238,622,31,12413,37.27,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10444,2238,623,4,4425,13.29,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10445,2238,624,4,2326,6.98,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10446,2238,625,4,4230,12.7,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10447,2239,626,9,3014,21.25,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10448,2239,627,2,2373,16.73,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10449,2239,628,4,5898,41.59,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10450,2239,629,4,1708,12.04,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10451,2239,630,4,1189,8.38,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10452,2240,631,14,24363,23.62,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10453,2240,632,12,37036,35.91,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10454,2240,633,4,35032,33.97,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10455,2240,634,4,6700,6.5,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10456,2241,635,10,6484,7.99,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10457,2241,636,16,8827,10.88,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10458,2241,637,31,37612,46.36,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10459,2241,638,4,28203,34.76,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10460,2242,640,10,10213,7.08,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10461,2242,641,22,54723,37.96,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10462,2242,642,27,11060,7.67,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10463,2242,643,18,57243,39.71,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10464,2242,644,4,10927,7.58,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10465,2243,188,25,1844,17.35,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10466,2243,645,34,2642,24.86,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10467,2243,646,27,237,2.23,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10468,2243,647,4,5269,49.58,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10469,2243,648,4,636,5.98,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10470,2244,649,9,275,4.15,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10471,2244,650,35,3122,47.11,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10472,2244,651,4,3230,48.74,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10473,2245,652,40,4005,25.9,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10474,2245,653,12,8799,56.9,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10475,2245,654,4,2661,17.21,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10476,2246,655,1,302,1.85,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10477,2246,656,17,1315,8.08,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10478,2246,657,7,674,4.14,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10479,2246,658,4,469,2.88,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10480,2246,659,4,768,4.72,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10481,2246,660,4,5015,30.8,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10482,2246,661,4,7738,47.53,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10483,2247,662,25,6403,27.09,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10484,2247,663,31,4041,17.1,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10485,2247,664,4,2056,8.7,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10486,2247,665,4,8517,36.03,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10487,2247,666,4,603,2.55,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10488,2247,667,4,2017,8.53,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10489,2248,668,10,453,2.32,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10490,2248,669,19,6642,34.01,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10491,2248,670,8,1367,7.0,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10492,2248,671,4,3670,18.79,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10493,2248,672,4,1555,7.96,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10494,2248,673,4,992,5.08,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10495,2248,674,4,4851,24.84,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10496,2249,675,18,14439,39.79,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10497,2249,676,4,21847,60.21,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10498,2250,677,20,4823,43.91,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10499,2250,678,31,3924,35.73,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10500,2250,437,4,2236,20.36,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10501,2251,679,20,5497,28.47,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10502,2251,680,27,1530,7.92,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10503,2251,681,8,5533,28.66,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10504,2251,682,4,6747,34.95,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10505,2252,683,25,4566,40.39,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10506,2252,684,31,5951,52.64,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10507,2252,685,4,789,6.98,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10508,2253,686,20,6441,56.74,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10509,2253,687,4,4910,43.26,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10510,2254,688,28,5799,37.3,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10511,2254,689,17,698,4.49,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10512,2254,690,4,501,3.22,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10513,2254,691,4,8107,52.14,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10514,2254,692,4,443,2.85,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10515,2255,693,20,3733,33.47,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10516,2255,694,27,112,1.0,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10517,2255,695,31,6009,53.88,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10518,2255,696,4,177,1.59,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10519,2255,697,4,595,5.33,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10520,2255,698,4,527,4.73,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10521,2256,699,20,4884,11.42,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10522,2256,700,2,3469,8.11,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10523,2256,701,31,23819,55.71,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10524,2256,702,4,2082,4.87,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10525,2256,703,4,1082,2.53,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10526,2256,704,4,7419,17.35,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10527,2257,705,20,8691,41.13,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10528,2257,706,8,6666,31.54,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10529,2257,707,4,4675,22.12,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10530,2257,708,4,1100,5.21,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10531,2258,709,14,6461,18.17,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10532,2258,710,2,1312,3.69,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10533,2258,711,8,13175,37.06,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10534,2258,712,4,7287,20.5,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10535,2258,713,4,5931,16.68,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10536,2258,714,4,941,2.65,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10537,2258,715,4,446,1.25,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10538,2259,716,19,4008,25.35,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10539,2259,717,18,3124,19.76,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10540,2259,718,4,5937,37.55,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10541,2259,719,4,2742,17.34,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10542,2260,720,9,1594,42.85,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10543,2260,721,31,1494,40.16,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10544,2260,722,4,632,16.99,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10545,2261,723,10,151,2.12,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10546,2261,724,20,2337,32.88,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10547,2261,725,18,3461,48.69,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10548,2261,726,4,841,11.83,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10549,2261,727,4,318,4.47,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10550,2262,728,25,2230,31.79,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10551,2262,729,18,4183,59.64,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10552,2262,730,4,601,8.57,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10553,2263,731,20,2912,40.33,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10554,2263,732,31,289,4.0,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10555,2263,733,4,2464,34.12,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10556,2263,734,4,730,10.11,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10557,2263,735,4,826,11.44,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10558,2264,736,10,67,1.03,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10559,2264,737,20,1920,29.38,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10560,2264,738,12,2315,35.42,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10561,2264,739,4,238,3.64,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10562,2264,740,4,824,12.61,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10563,2264,741,4,505,7.73,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10564,2264,742,4,667,10.21,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10565,2265,743,23,5488,10.99,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10566,2265,744,42,1078,2.16,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10567,2265,745,31,16661,33.38,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10568,2265,746,4,11621,23.28,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10569,2265,747,4,8515,17.06,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10570,2265,748,4,4542,9.1,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10571,2265,749,4,2015,4.04,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10572,2266,750,19,7189,57.61,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10573,2266,751,29,789,6.32,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10574,2266,752,18,4500,36.06,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10575,2267,753,9,8573,31.38,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10576,2267,754,31,17928,65.63,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10577,2267,755,4,816,2.99,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10578,2268,756,12,716,11.02,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10579,2268,757,4,3122,48.05,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10580,2268,758,4,2660,40.94,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10581,2269,180,19,3166,22.75,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10582,2269,759,31,998,7.17,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10583,2269,760,4,657,4.72,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10584,2269,761,4,6901,49.59,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10585,2269,762,4,1260,9.05,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10586,2269,763,4,818,5.88,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10587,2269,764,4,116,0.83,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10588,2270,765,28,4302,43.43,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10589,2270,766,17,1257,12.69,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10590,2270,767,4,4346,43.88,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10591,2271,768,19,5425,58.02,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10592,2271,769,30,2136,22.84,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10593,2271,770,8,609,6.51,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10594,2271,771,4,1010,10.8,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10595,2271,772,4,171,1.83,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10596,2272,773,10,74,0.95,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10597,2272,774,28,2871,36.71,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10598,2272,775,18,295,3.77,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10599,2272,776,4,1417,18.12,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10600,2272,777,4,804,10.28,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10601,2272,778,4,1547,19.78,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10602,2272,779,4,812,10.38,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10603,2273,780,9,233,5.95,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10604,2273,781,18,1884,48.12,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10605,2273,782,4,1798,45.93,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10606,2274,783,19,5568,19.85,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10607,2274,784,31,15278,54.46,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10608,2274,785,4,6251,22.28,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10609,2274,786,4,956,3.41,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10610,2275,788,16,33694,23.0,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10611,2275,789,7,14928,10.19,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10612,2275,790,12,97876,66.81,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10613,2276,791,36,10882,32.32,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10614,2276,792,18,12193,36.22,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10615,2276,793,4,3309,9.83,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10616,2276,794,4,4865,14.45,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10617,2276,795,4,1195,3.55,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10618,2276,796,4,1222,3.63,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10619,2277,797,20,1158,13.55,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10620,2277,798,17,3487,40.8,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10621,2277,799,18,3657,42.79,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10622,2277,800,4,245,2.87,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10623,2278,801,4,1024,25.3,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10624,2278,802,4,561,13.86,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10625,2278,803,4,2462,60.84,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10626,2279,804,13,1299,5.12,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10627,2279,805,28,13346,52.59,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10628,2279,806,21,2391,9.42,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10629,2279,807,18,7001,27.59,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10630,2279,515,4,1341,5.28,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10631,2280,808,23,1018,11.93,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10632,2280,809,18,2242,26.28,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10633,2280,810,4,1613,18.91,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10634,2280,811,4,3455,40.5,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10635,2280,812,4,202,2.37,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10636,2281,813,9,3307,36.06,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10637,2281,814,31,2086,22.75,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10638,2281,815,4,2214,24.14,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10639,2281,816,4,1564,17.05,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10640,2282,817,19,1017,9.09,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10641,2282,818,12,6369,56.94,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10642,2282,819,4,3800,33.97,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10643,2283,820,13,917,2.74,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10644,2283,821,22,5921,17.72,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10645,2283,822,18,11874,35.53,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10646,2283,823,4,14708,44.01,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10647,2284,824,28,2251,26.62,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10648,2284,825,15,1854,21.93,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10649,2284,826,17,934,11.05,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10650,2284,827,4,2593,30.67,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10651,2284,828,4,823,9.73,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10652,2285,829,34,1021,3.21,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10653,2285,830,31,19854,62.42,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10654,2285,831,4,8799,27.66,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10655,2285,832,4,2134,6.71,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10656,2286,833,36,4652,55.83,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10657,2286,834,12,3574,42.89,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10658,2286,835,4,63,0.76,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10659,2286,836,4,44,0.53,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10660,2287,837,1,3971,54.86,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10661,2287,838,18,3268,45.14,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10662,2288,839,1,25244,25.59,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10663,2288,840,8,11964,12.13,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10664,2288,841,4,36374,36.88,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10665,2288,842,4,18988,19.25,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10666,2288,843,4,4096,4.15,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10667,2288,844,4,1973,2.0,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10668,2289,845,28,4058,46.88,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10669,2289,846,18,2002,23.13,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10670,2289,847,4,2597,30.0,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10671,2290,848,36,1074,17.87,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10672,2290,849,12,843,14.03,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10673,2290,850,4,2091,34.8,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10674,2290,851,4,2001,33.3,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10675,2291,852,14,4040,11.55,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10676,2291,853,31,7732,22.11,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10677,2291,854,4,5882,16.82,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10678,2291,855,4,15717,44.93,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10679,2291,856,4,1233,3.53,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10680,2291,857,4,374,1.07,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10681,2292,858,1,2089,22.73,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10682,2292,859,17,589,6.41,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10683,2292,860,3,439,4.78,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10684,2292,861,4,2020,21.98,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10685,2292,862,4,334,3.63,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10686,2292,863,4,861,9.37,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10687,2292,864,4,560,6.09,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10688,2292,865,4,1383,15.05,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10689,2292,866,4,815,8.87,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10690,2292,867,4,102,1.11,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10691,2293,868,17,3729,29.25,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10692,2293,869,12,4598,36.07,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10693,2293,870,4,1362,10.68,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10694,2293,871,4,3060,24.0,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10695,2294,872,19,1316,8.79,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10696,2294,873,8,7733,51.64,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10697,2294,874,4,858,5.73,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10698,2294,875,4,1844,12.31,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10699,2294,876,4,1922,12.83,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10700,2294,877,4,278,1.86,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10701,2294,878,4,1024,6.84,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10702,2295,879,20,1241,5.4,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10703,2295,880,8,7062,30.75,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10704,2295,881,4,9682,42.16,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10705,2295,882,4,1886,8.21,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10706,2295,883,4,3095,13.48,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10707,2296,884,20,906,20.37,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10708,2296,885,31,2709,60.92,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10709,2296,886,4,832,18.71,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10710,2297,887,19,7211,10.76,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10711,2297,888,12,30033,44.82,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10712,2297,889,4,11188,16.7,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10713,2297,890,4,9489,14.16,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10714,2297,891,4,9089,13.56,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10715,2298,892,17,1086,6.27,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10716,2298,893,35,5123,29.58,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10717,2298,894,4,8000,46.19,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10718,2298,895,4,1737,10.03,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10719,2298,896,4,1374,7.93,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10720,2299,897,25,12689,50.06,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10721,2299,898,15,430,1.7,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10722,2299,899,18,11547,45.56,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10723,2299,900,4,494,1.95,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10724,2299,901,4,187,0.74,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10725,2300,902,20,13304,41.57,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10726,2300,903,21,14518,45.36,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10727,2300,904,4,4181,13.06,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10728,2301,905,9,6943,41.47,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10729,2301,906,12,9801,58.53,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10730,2302,907,10,546,1.6,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10731,2302,908,28,12043,35.27,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10732,2302,909,21,4567,13.37,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10733,2302,910,8,6571,19.24,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10734,2302,911,4,8354,24.47,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10735,2302,912,4,1205,3.53,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10736,2302,913,4,860,2.52,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10737,2303,914,31,4144,31.97,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10738,2303,915,4,5441,41.97,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10739,2303,916,4,3379,26.06,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10740,2304,917,10,343,2.32,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10741,2304,918,28,1958,13.22,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10742,2304,919,18,5572,37.62,1,2025-12-17 02:38:07,2025-12-17 02:38:07
10743,2304,920,4,2059,13.9,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10744,2304,921,4,210,1.42,0,2025-12-17 02:38:07,2025-12-17 02:38:07
10745,2304,922,4,4214,28.45,0,2025-12-17 02:38:07,2025-12-17 02:38:07
